node1ID node2ID branchID x1 y1 z1 x2 y2 z2 radius length R G B time type 
14857 14858 3727 0.2081 -0.1131 -2.9415 0.4246 -0.2864 -2.5779 0.0329 0.4572 0.5490 0.4902 0.1569 3.5829 2.0000 
14858 14859 3727 0.4246 -0.2864 -2.5779 0.6189 -0.4419 -2.2495 0.0329 0.4121 0.5490 0.4902 0.1569 3.8841 2.0000 
14859 14860 3727 0.6189 -0.4419 -2.2495 0.8483 -0.6070 -1.9387 0.0329 0.4201 0.5490 0.4902 0.1569 4.3221 2.0000 
14860 14861 3727 0.8483 -0.6070 -1.9387 1.0458 -0.7402 -1.6613 0.0329 0.3657 0.5490 0.4902 0.1569 4.9600 2.0000 
14861 14862 3727 1.0458 -0.7402 -1.6613 1.3198 -0.8910 -1.3726 0.0329 0.4256 0.5490 0.4902 0.1569 10.3258 2.0000 
14857 14863 3728 0.2081 -0.1131 -2.9415 0.1546 -0.0825 -2.8627 0.0238 0.1000 0.6275 0.5882 0.1176 3.6215 3.0000 
14863 14864 3728 0.1546 -0.0825 -2.8627 0.1038 -0.0516 -2.7823 0.0238 0.1000 0.6275 0.5882 0.1176 3.7020 3.0000 
14864 14865 3728 0.1038 -0.0516 -2.7823 0.0530 -0.0207 -2.7020 0.0238 0.1000 0.6275 0.5882 0.1176 3.8321 3.0000 
14865 14866 3728 0.0530 -0.0207 -2.7020 0.0171 0.0088 -2.6134 0.0238 0.1000 0.6275 0.5882 0.1176 4.2148 3.0000 
14866 14867 3728 0.0171 0.0088 -2.6134 0.0091 0.0150 -2.5958 0.0238 0.0203 0.6275 0.5882 0.1176 5.0490 3.0000 
14858 14868 3729 0.4246 -0.2864 -2.5779 0.4370 -0.3828 -2.5544 0.0185 0.1000 0.6275 0.5882 0.1176 3.9503 3.0000 
14868 14869 3729 0.4370 -0.3828 -2.5544 0.4451 -0.4804 -2.5344 0.0185 0.1000 0.6275 0.5882 0.1176 4.0278 3.0000 
14869 14870 3729 0.4451 -0.4804 -2.5344 0.4533 -0.5781 -2.5145 0.0185 0.1000 0.6275 0.5882 0.1176 4.1623 3.0000 
14870 14871 3729 0.4533 -0.5781 -2.5145 0.4540 -0.6730 -2.5058 0.0185 0.0953 0.6275 0.5882 0.1176 5.1910 3.0000 
14859 14872 3730 0.6189 -0.4419 -2.2495 0.7134 -0.4469 -2.2817 0.0164 0.1000 0.6275 0.5882 0.1176 4.3877 3.0000 
14872 14873 3730 0.7134 -0.4469 -2.2817 0.8027 -0.4620 -2.3242 0.0164 0.1000 0.6275 0.5882 0.1176 4.4717 3.0000 
14873 14874 3730 0.8027 -0.4620 -2.3242 0.8932 -0.4770 -2.3641 0.0164 0.1000 0.6275 0.5882 0.1176 4.6231 3.0000 
14874 14875 3730 0.8932 -0.4770 -2.3641 0.9701 -0.4906 -2.3967 0.0164 0.0847 0.6275 0.5882 0.1176 5.6702 3.0000 
14860 14876 3731 0.8483 -0.6070 -1.9387 0.7995 -0.6841 -1.8978 0.0203 0.1000 0.6275 0.5882 0.1176 5.1742 3.0000 
14876 14877 3731 0.7995 -0.6841 -1.8978 0.7483 -0.7596 -1.8567 0.0203 0.1000 0.6275 0.5882 0.1176 5.2564 3.0000 
14877 14878 3731 0.7483 -0.7596 -1.8567 0.6929 -0.8358 -1.8232 0.0203 0.1000 0.6275 0.5882 0.1176 5.3976 3.0000 
14878 14879 3731 0.6929 -0.8358 -1.8232 0.6386 -0.9110 -1.7900 0.0203 0.0985 0.6275 0.5882 0.1176 6.5082 3.0000 
14861 14880 3732 1.0458 -0.7402 -1.6613 0.9669 -0.7846 -1.6188 0.0189 0.1000 0.6275 0.5882 0.1176 10.3833 3.0000 
14880 14881 3732 0.9669 -0.7846 -1.6188 0.8887 -0.8447 -1.6022 0.0189 0.1000 0.6275 0.5882 0.1176 10.4637 3.0000 
14881 14882 3732 0.8887 -0.8447 -1.6022 0.8100 -0.9050 -1.5892 0.0189 0.1000 0.6275 0.5882 0.1176 10.5979 3.0000 
14882 14883 3732 0.8100 -0.9050 -1.5892 0.7369 -0.9710 -1.5716 0.0189 0.1000 0.6275 0.5882 0.1176 11.1294 3.0000 
14883 14884 3732 0.7369 -0.9710 -1.5716 0.7309 -0.9762 -1.5704 0.0189 0.0081 0.6275 0.5882 0.1176 11.7404 3.0000 
14671 14885 3733 0.6228 -0.0195 -3.1466 0.7313 0.5719 -3.1500 0.0280 0.6013 0.5490 0.4902 0.1569 5.6828 2.0000 
14673 14886 3734 1.1416 -0.0021 -3.2888 1.2862 -0.0837 -3.1627 0.0340 0.2085 0.5490 0.4902 0.1569 3.5429 2.0000 
14886 14887 3734 1.2862 -0.0837 -3.1627 1.5758 -0.2476 -2.9723 0.0340 0.3834 0.5490 0.4902 0.1569 3.7520 2.0000 
14887 14888 3734 1.5758 -0.2476 -2.9723 1.8636 -0.4112 -2.7814 0.0340 0.3822 0.5490 0.4902 0.1569 3.9974 2.0000 
14888 14889 3734 1.8636 -0.4112 -2.7814 2.2776 -0.5554 -2.6394 0.0340 0.4609 0.5490 0.4902 0.1569 4.3659 2.0000 
14889 14890 3734 2.2776 -0.5554 -2.6394 2.6080 -0.5859 -2.4670 0.0340 0.3739 0.5490 0.4902 0.1569 4.7591 2.0000 
14890 14891 3734 2.6080 -0.5859 -2.4670 2.9142 -0.6253 -2.3106 0.0340 0.3460 0.5490 0.4902 0.1569 5.2599 2.0000 
14891 14892 3734 2.9142 -0.6253 -2.3106 3.2406 -0.6676 -2.1316 0.0340 0.3746 0.5490 0.4902 0.1569 6.1414 2.0000 
14892 14893 3734 3.2406 -0.6676 -2.1316 3.6010 -0.7229 -1.9187 0.0340 0.4223 0.5490 0.4902 0.1569 13.0393 2.0000 
14886 14894 3735 1.2862 -0.0837 -3.1627 1.3692 -0.0457 -3.2034 0.0215 0.1000 0.6275 0.5882 0.1176 3.8299 3.0000 
14894 14895 3735 1.3692 -0.0457 -3.2034 1.4535 -0.0114 -3.2449 0.0215 0.1000 0.6275 0.5882 0.1176 3.9081 3.0000 
14895 14896 3735 1.4535 -0.0114 -3.2449 1.5258 0.0325 -3.2983 0.0215 0.1000 0.6275 0.5882 0.1176 4.0478 3.0000 
14896 14897 3735 1.5258 0.0325 -3.2983 1.5810 0.0679 -3.3553 0.0215 0.0869 0.6275 0.5882 0.1176 5.0353 3.0000 
14887 14898 3736 1.5758 -0.2476 -2.9723 1.5793 -0.3457 -2.9918 0.0167 0.1000 0.6275 0.5882 0.1176 4.0799 3.0000 
14898 14899 3736 1.5793 -0.3457 -2.9918 1.5811 -0.4439 -3.0106 0.0167 0.1000 0.6275 0.5882 0.1176 4.1558 3.0000 
14899 14900 3736 1.5811 -0.4439 -3.0106 1.5879 -0.5408 -3.0343 0.0167 0.1000 0.6275 0.5882 0.1176 4.2868 3.0000 
14900 14901 3736 1.5879 -0.5408 -3.0343 1.5859 -0.6350 -3.0576 0.0167 0.0971 0.6275 0.5882 0.1176 5.3043 3.0000 
14888 14902 3737 1.8636 -0.4112 -2.7814 1.9126 -0.4922 -2.8137 0.0180 0.1000 0.6275 0.5882 0.1176 4.3903 3.0000 
14902 14903 3737 1.9126 -0.4922 -2.8137 1.9659 -0.5730 -2.8387 0.0180 0.1000 0.6275 0.5882 0.1176 4.4740 3.0000 
14903 14904 3737 1.9659 -0.5730 -2.8387 2.0125 -0.6568 -2.8672 0.0180 0.1000 0.6275 0.5882 0.1176 4.6213 3.0000 
14904 14905 3737 2.0125 -0.6568 -2.8672 2.0588 -0.7241 -2.9082 0.0180 0.0914 0.6275 0.5882 0.1176 5.7078 3.0000 
14889 14906 3738 2.2776 -0.5554 -2.6394 2.2791 -0.6504 -2.6082 0.0213 0.1000 0.6275 0.5882 0.1176 4.8679 3.0000 
14906 14907 3738 2.2791 -0.6504 -2.6082 2.2837 -0.7463 -2.5803 0.0213 0.1000 0.6275 0.5882 0.1176 4.9342 3.0000 
14907 14908 3738 2.2837 -0.7463 -2.5803 2.2885 -0.8432 -2.5560 0.0213 0.1000 0.6275 0.5882 0.1176 5.0421 3.0000 
14908 14909 3738 2.2885 -0.8432 -2.5560 2.2937 -0.9415 -2.5381 0.0213 0.1000 0.6275 0.5882 0.1176 5.3718 3.0000 
14909 14910 3738 2.2937 -0.9415 -2.5381 2.2951 -0.9593 -2.5350 0.0213 0.0181 0.6275 0.5882 0.1176 6.0348 3.0000 
14890 14911 3739 2.6080 -0.5859 -2.4670 2.5974 -0.6854 -2.4684 0.0225 0.1000 0.6275 0.5882 0.1176 5.4568 3.0000 
14911 14912 3739 2.5974 -0.6854 -2.4684 2.5899 -0.7845 -2.4796 0.0225 0.1000 0.6275 0.5882 0.1176 5.5332 3.0000 
14912 14913 3739 2.5899 -0.7845 -2.4796 2.5725 -0.8825 -2.4889 0.0225 0.1000 0.6275 0.5882 0.1176 5.6530 3.0000 
14913 14914 3739 2.5725 -0.8825 -2.4889 2.5648 -0.9802 -2.5087 0.0225 0.1000 0.6275 0.5882 0.1176 5.9485 3.0000 
14914 14915 3739 2.5648 -0.9802 -2.5087 2.5617 -1.0133 -2.5146 0.0225 0.0337 0.6275 0.5882 0.1176 6.8826 3.0000 
14891 14916 3740 2.9142 -0.6253 -2.3106 2.9259 -0.5329 -2.3470 0.0244 0.1000 0.6275 0.5882 0.1176 6.3731 3.0000 
14916 14917 3740 2.9259 -0.5329 -2.3470 2.9402 -0.4396 -2.3801 0.0244 0.1000 0.6275 0.5882 0.1176 6.4631 3.0000 
14917 14918 3740 2.9402 -0.4396 -2.3801 2.9508 -0.3443 -2.4084 0.0244 0.1000 0.6275 0.5882 0.1176 6.6202 3.0000 
14918 14919 3740 2.9508 -0.3443 -2.4084 2.9660 -0.2553 -2.4336 0.0244 0.0937 0.6275 0.5882 0.1176 7.8037 3.0000 
14892 14920 3741 3.2406 -0.6676 -2.1316 3.3061 -0.6639 -2.2071 0.0212 0.1000 0.6275 0.5882 0.1176 13.0932 3.0000 
14920 14921 3741 3.3061 -0.6639 -2.2071 3.3736 -0.6629 -2.2809 0.0212 0.1000 0.6275 0.5882 0.1176 13.1676 3.0000 
14921 14922 3741 3.3736 -0.6629 -2.2809 3.4385 -0.6591 -2.3569 0.0212 0.1000 0.6275 0.5882 0.1176 13.2889 3.0000 
14922 14923 3741 3.4385 -0.6591 -2.3569 3.5031 -0.6523 -2.4328 0.0212 0.1000 0.6275 0.5882 0.1176 13.6666 3.0000 
14923 14924 3741 3.5031 -0.6523 -2.4328 3.5146 -0.6498 -2.4454 0.0212 0.0172 0.6275 0.5882 0.1176 14.3972 3.0000 
14675 14925 3742 1.7386 0.0752 -3.5438 1.7731 -0.0707 -3.6473 0.0327 0.1822 0.5490 0.4902 0.1569 3.6596 2.0000 
14925 14926 3742 1.7731 -0.0707 -3.6473 1.7865 -0.3267 -3.9352 0.0327 0.3855 0.5490 0.4902 0.1569 3.9225 2.0000 
14926 14927 3742 1.7865 -0.3267 -3.9352 1.7912 -0.5743 -4.2527 0.0327 0.4027 0.5490 0.4902 0.1569 6.2826 2.0000 
14925 14928 3743 1.7731 -0.0707 -3.6473 1.6790 -0.1024 -3.6586 0.0178 0.1000 0.6275 0.5882 0.1176 3.9956 3.0000 
14928 14929 3743 1.6790 -0.1024 -3.6586 1.5941 -0.1423 -3.6932 0.0178 0.1000 0.6275 0.5882 0.1176 4.0768 3.0000 
14929 14930 3743 1.5941 -0.1423 -3.6932 1.5116 -0.1814 -3.7342 0.0178 0.1000 0.6275 0.5882 0.1176 4.2266 3.0000 
14930 14931 3743 1.5116 -0.1814 -3.7342 1.4462 -0.2119 -3.7654 0.0178 0.0787 0.6275 0.5882 0.1176 5.2015 3.0000 
14926 14932 3744 1.7865 -0.3267 -3.9352 1.8179 -0.4211 -3.9244 0.0217 0.1000 0.6275 0.5882 0.1176 6.3410 3.0000 
14932 14933 3744 1.8179 -0.4211 -3.9244 1.8427 -0.5179 -3.9246 0.0217 0.1000 0.6275 0.5882 0.1176 6.4230 3.0000 
14933 14934 3744 1.8427 -0.5179 -3.9246 1.8502 -0.6176 -3.9265 0.0217 0.1000 0.6275 0.5882 0.1176 6.5624 3.0000 
14934 14935 3744 1.8502 -0.6176 -3.9265 1.8611 -0.7169 -3.9320 0.0217 0.1000 0.6275 0.5882 0.1176 7.3694 3.0000 
14935 14936 3744 1.8611 -0.7169 -3.9320 1.8613 -0.7188 -3.9321 0.0217 0.0020 0.6275 0.5882 0.1176 7.6917 3.0000 
14677 14937 3745 2.3245 0.1734 -3.7829 2.7770 -0.3380 -3.7261 0.0272 0.6851 0.5490 0.4902 0.1569 6.1221 2.0000 
14679 14938 3746 2.9514 0.2836 -4.1196 3.1465 0.2537 -4.0668 0.0296 0.2043 0.5490 0.4902 0.1569 3.9836 2.0000 
14938 14939 3746 3.1465 0.2537 -4.0668 3.5473 0.1868 -3.9607 0.0296 0.4200 0.5490 0.4902 0.1569 4.2978 2.0000 
14939 14940 3746 3.5473 0.1868 -3.9607 3.9134 0.1262 -3.8625 0.0296 0.3838 0.5490 0.4902 0.1569 4.7780 2.0000 
14940 14941 3746 3.9134 0.1262 -3.8625 4.3278 0.0582 -3.7513 0.0296 0.4344 0.5490 0.4902 0.1569 9.1065 2.0000 
14938 14942 3747 3.1465 0.2537 -4.0668 3.1974 0.3313 -4.1041 0.0189 0.1000 0.6275 0.5882 0.1176 4.3690 3.0000 
14942 14943 3747 3.1974 0.3313 -4.1041 3.2498 0.4081 -4.1410 0.0189 0.1000 0.6275 0.5882 0.1176 4.4462 3.0000 
14943 14944 3747 3.2498 0.4081 -4.1410 3.2920 0.4913 -4.1769 0.0189 0.1000 0.6275 0.5882 0.1176 4.5631 3.0000 
14944 14945 3747 3.2920 0.4913 -4.1769 3.3328 0.5725 -4.2187 0.0189 0.1000 0.6275 0.5882 0.1176 4.8122 3.0000 
14945 14946 3747 3.3328 0.5725 -4.2187 3.3552 0.6141 -4.2389 0.0189 0.0514 0.6275 0.5882 0.1176 5.9036 3.0000 
14939 14947 3748 3.5473 0.1868 -3.9607 3.5917 0.1070 -4.0015 0.0194 0.1000 0.6275 0.5882 0.1176 4.9393 3.0000 
14947 14948 3748 3.5917 0.1070 -4.0015 3.6433 0.0360 -4.0495 0.0194 0.1000 0.6275 0.5882 0.1176 5.0338 3.0000 
14948 14949 3748 3.6433 0.0360 -4.0495 3.6993 -0.0309 -4.0983 0.0194 0.1000 0.6275 0.5882 0.1176 5.1933 3.0000 
14949 14950 3748 3.6993 -0.0309 -4.0983 3.7553 -0.0972 -4.1480 0.0194 0.1000 0.6275 0.5882 0.1176 5.9609 3.0000 
14950 14951 3748 3.7553 -0.0972 -4.1480 3.7575 -0.0999 -4.1500 0.0194 0.0041 0.6275 0.5882 0.1176 6.5087 3.0000 
14940 14952 3749 3.9134 0.1262 -3.8625 3.9454 0.1137 -3.7686 0.0188 0.1000 0.6275 0.5882 0.1176 9.1600 3.0000 
14952 14953 3749 3.9454 0.1137 -3.7686 3.9766 0.0878 -3.6772 0.0188 0.1000 0.6275 0.5882 0.1176 9.2352 3.0000 
14953 14954 3749 3.9766 0.0878 -3.6772 4.0105 0.0582 -3.5879 0.0188 0.1000 0.6275 0.5882 0.1176 9.3623 3.0000 
14954 14955 3749 4.0105 0.0582 -3.5879 4.0473 0.0277 -3.5000 0.0188 0.1000 0.6275 0.5882 0.1176 10.0028 3.0000 
14955 14956 3749 4.0473 0.0277 -3.5000 4.0485 0.0267 -3.4970 0.0188 0.0034 0.6275 0.5882 0.1176 10.4044 3.0000 
14681 14957 3750 3.4099 0.4415 -4.4720 3.3495 0.5281 -4.6055 0.0261 0.1702 0.5490 0.4902 0.1569 4.0973 2.0000 
14957 14958 3750 3.3495 0.5281 -4.6055 3.3083 0.7420 -4.9130 0.0261 0.3768 0.5490 0.4902 0.1569 5.8535 2.0000 
14957 14959 3751 3.3495 0.5281 -4.6055 3.2609 0.5743 -4.6102 0.0204 0.1000 0.6275 0.5882 0.1176 5.9163 3.0000 
14959 14960 3751 3.2609 0.5743 -4.6102 3.1767 0.6279 -4.6153 0.0204 0.1000 0.6275 0.5882 0.1176 6.0014 3.0000 
14960 14961 3751 3.1767 0.6279 -4.6153 3.0958 0.6855 -4.6273 0.0204 0.1000 0.6275 0.5882 0.1176 6.1338 3.0000 
14961 14962 3751 3.0958 0.6855 -4.6273 3.0138 0.7415 -4.6395 0.0204 0.1000 0.6275 0.5882 0.1176 6.4493 3.0000 
14962 14963 3751 3.0138 0.7415 -4.6395 2.9833 0.7623 -4.6441 0.0204 0.0373 0.6275 0.5882 0.1176 7.5249 3.0000 
14683 14964 3752 3.8214 0.5707 -4.9588 4.0305 0.7699 -4.8831 0.0343 0.2985 0.5490 0.4902 0.1569 4.2969 2.0000 
14964 14965 3752 4.0305 0.7699 -4.8831 4.2963 0.9888 -4.7870 0.0343 0.3575 0.5490 0.4902 0.1569 4.5067 2.0000 
14965 14966 3752 4.2963 0.9888 -4.7870 4.6384 1.2613 -4.7222 0.0343 0.4422 0.5490 0.4902 0.1569 4.8063 2.0000 
14966 14967 3752 4.6384 1.2613 -4.7222 4.9128 1.4778 -4.5943 0.0343 0.3722 0.5490 0.4902 0.1569 5.1047 2.0000 
14967 14968 3752 4.9128 1.4778 -4.5943 5.1869 1.6963 -4.4691 0.0343 0.3722 0.5490 0.4902 0.1569 5.4636 2.0000 
14968 14969 3752 5.1869 1.6963 -4.4691 5.4787 1.9577 -4.3506 0.0343 0.4093 0.5490 0.4902 0.1569 5.9659 2.0000 
14969 14970 3752 5.4787 1.9577 -4.3506 5.8024 2.2212 -4.3392 0.0343 0.4175 0.5490 0.4902 0.1569 6.6865 2.0000 
14970 14971 3752 5.8024 2.2212 -4.3392 6.0984 2.4903 -4.3461 0.0343 0.4002 0.5490 0.4902 0.1569 7.8476 2.0000 
14971 14972 3752 6.0984 2.4903 -4.3461 6.3768 2.8138 -4.3567 0.0343 0.4269 0.5490 0.4902 0.1569 15.3600 2.0000 
14964 14973 3753 4.0305 0.7699 -4.8831 4.0336 0.8308 -4.9623 0.0196 0.1000 0.6275 0.5882 0.1176 4.6113 3.0000 
14973 14974 3753 4.0336 0.8308 -4.9623 4.0370 0.8931 -5.0405 0.0196 0.1000 0.6275 0.5882 0.1176 4.6911 3.0000 
14974 14975 3753 4.0370 0.8931 -5.0405 4.0392 0.9573 -5.1171 0.0196 0.1000 0.6275 0.5882 0.1176 4.8261 3.0000 
14975 14976 3753 4.0392 0.9573 -5.1171 4.0237 1.0193 -5.1941 0.0196 0.1000 0.6275 0.5882 0.1176 5.5279 3.0000 
14976 14977 3753 4.0237 1.0193 -5.1941 4.0233 1.0211 -5.1964 0.0196 0.0030 0.6275 0.5882 0.1176 5.9298 3.0000 
14965 14978 3754 4.2963 0.9888 -4.7870 4.3472 1.0055 -4.8714 0.0165 0.1000 0.6275 0.5882 0.1176 4.8631 3.0000 
14978 14979 3754 4.3472 1.0055 -4.8714 4.4006 1.0188 -4.9549 0.0165 0.1000 0.6275 0.5882 0.1176 4.9538 3.0000 
14979 14980 3754 4.4006 1.0188 -4.9549 4.4521 1.0112 -5.0403 0.0165 0.1000 0.6275 0.5882 0.1176 5.1142 3.0000 
14980 14981 3754 4.4521 1.0112 -5.0403 4.5010 1.0049 -5.1152 0.0165 0.0897 0.6275 0.5882 0.1176 6.2790 3.0000 
14966 14982 3755 4.6384 1.2613 -4.7222 4.6999 1.2576 -4.8009 0.0197 0.1000 0.6275 0.5882 0.1176 5.2124 3.0000 
14982 14983 3755 4.6999 1.2576 -4.8009 4.7493 1.2615 -4.8878 0.0197 0.1000 0.6275 0.5882 0.1176 5.2901 3.0000 
14983 14984 3755 4.7493 1.2615 -4.8878 4.8022 1.2640 -4.9726 0.0197 0.1000 0.6275 0.5882 0.1176 5.4323 3.0000 
14984 14985 3755 4.8022 1.2640 -4.9726 4.8395 1.2642 -5.0441 0.0197 0.0806 0.6275 0.5882 0.1176 6.3765 3.0000 
14967 14986 3756 4.9128 1.4778 -4.5943 5.0060 1.4480 -4.6152 0.0223 0.1000 0.6275 0.5882 0.1176 5.5893 3.0000 
14986 14987 3756 5.0060 1.4480 -4.6152 5.0975 1.4223 -4.6462 0.0223 0.1000 0.6275 0.5882 0.1176 5.6739 3.0000 
14987 14988 3756 5.0975 1.4223 -4.6462 5.1884 1.3965 -4.6789 0.0223 0.1000 0.6275 0.5882 0.1176 5.8221 3.0000 
14988 14989 3756 5.1884 1.3965 -4.6789 5.2719 1.3834 -4.7160 0.0223 0.0923 0.6275 0.5882 0.1176 6.9241 3.0000 
14968 14990 3757 5.1869 1.6963 -4.4691 5.2313 1.6387 -4.4005 0.0224 0.1000 0.6275 0.5882 0.1176 6.0488 3.0000 
14990 14991 3757 5.2313 1.6387 -4.4005 5.2840 1.5831 -4.3362 0.0224 0.1000 0.6275 0.5882 0.1176 6.1178 3.0000 
14991 14992 3757 5.2840 1.5831 -4.3362 5.3339 1.5235 -4.2733 0.0224 0.1000 0.6275 0.5882 0.1176 6.2360 3.0000 
14992 14993 3757 5.3339 1.5235 -4.2733 5.3814 1.4588 -4.2156 0.0224 0.0989 0.6275 0.5882 0.1176 7.1689 3.0000 
14969 14994 3758 5.4787 1.9577 -4.3506 5.5190 1.9060 -4.2752 0.0202 0.1000 0.6275 0.5882 0.1176 6.7787 3.0000 
14994 14995 3758 5.5190 1.9060 -4.2752 5.5611 1.8479 -4.2055 0.0202 0.1000 0.6275 0.5882 0.1176 6.8630 3.0000 
14995 14996 3758 5.5611 1.8479 -4.2055 5.6071 1.7873 -4.1407 0.0202 0.1000 0.6275 0.5882 0.1176 7.0156 3.0000 
14996 14997 3758 5.6071 1.7873 -4.1407 5.6470 1.7312 -4.0935 0.0202 0.0834 0.6275 0.5882 0.1176 8.0581 3.0000 
14970 14998 3759 5.8024 2.2212 -4.3392 5.7707 2.2853 -4.2694 0.0239 0.1000 0.6275 0.5882 0.1176 8.0438 3.0000 
14998 14999 3759 5.7707 2.2853 -4.2694 5.7410 2.3615 -4.2117 0.0239 0.1000 0.6275 0.5882 0.1176 8.1217 3.0000 
14999 15000 3759 5.7410 2.3615 -4.2117 5.7117 2.4352 -4.1508 0.0239 0.1000 0.6275 0.5882 0.1176 8.2521 3.0000 
15000 15001 3759 5.7117 2.4352 -4.1508 5.6799 2.5075 -4.0894 0.0239 0.1000 0.6275 0.5882 0.1176 8.7819 3.0000 
15001 15002 3759 5.6799 2.5075 -4.0894 5.6774 2.5127 -4.0848 0.0239 0.0074 0.6275 0.5882 0.1176 9.3567 3.0000 
14685 15003 3761 4.1846 0.7065 -5.4170 4.1439 0.8940 -5.4029 0.0255 0.1924 0.5490 0.4902 0.1569 4.3977 2.0000 
15003 15004 3761 4.1439 0.8940 -5.4029 4.0655 1.2470 -5.3819 0.0255 0.3622 0.5490 0.4902 0.1569 4.7135 2.0000 
15004 15005 3761 4.0655 1.2470 -5.3819 4.0227 1.6496 -5.3689 0.0255 0.4051 0.5490 0.4902 0.1569 5.3504 2.0000 
15005 15006 3761 4.0227 1.6496 -5.3689 3.9892 1.9613 -5.3005 0.0255 0.3209 0.5490 0.4902 0.1569 9.6601 2.0000 
15003 15007 3762 4.1439 0.8940 -5.4029 4.2244 0.9397 -5.4407 0.0230 0.1000 0.6275 0.5882 0.1176 4.7271 3.0000 
15007 15008 3762 4.2244 0.9397 -5.4407 4.3048 0.9829 -5.4816 0.0230 0.1000 0.6275 0.5882 0.1176 4.8054 3.0000 
15008 15009 3762 4.3048 0.9829 -5.4816 4.3825 1.0181 -5.5337 0.0230 0.1000 0.6275 0.5882 0.1176 4.9324 3.0000 
15009 15010 3762 4.3825 1.0181 -5.5337 4.4554 1.0411 -5.5983 0.0230 0.1000 0.6275 0.5882 0.1176 5.3177 3.0000 
15010 15011 3762 4.4554 1.0411 -5.5983 4.4690 1.0452 -5.6102 0.0230 0.0186 0.6275 0.5882 0.1176 6.1056 3.0000 
15004 15012 3763 4.0655 1.2470 -5.3819 3.9669 1.2526 -5.3660 0.0204 0.1000 0.6275 0.5882 0.1176 5.2308 3.0000 
15012 15013 3763 3.9669 1.2526 -5.3660 3.8673 1.2573 -5.3586 0.0204 0.1000 0.6275 0.5882 0.1176 5.3188 3.0000 
15013 15014 3763 3.8673 1.2573 -5.3586 3.7693 1.2766 -5.3532 0.0204 0.1000 0.6275 0.5882 0.1176 5.4712 3.0000 
15014 15015 3763 3.7693 1.2766 -5.3532 3.6768 1.2972 -5.3682 0.0204 0.0960 0.6275 0.5882 0.1176 6.6428 3.0000 
15005 15016 3764 4.0227 1.6496 -5.3689 3.9439 1.6603 -5.4296 0.0190 0.1000 0.6275 0.5882 0.1176 9.7147 3.0000 
15016 15017 3764 3.9439 1.6603 -5.4296 3.8654 1.6749 -5.4898 0.0190 0.1000 0.6275 0.5882 0.1176 9.7927 3.0000 
15017 15018 3764 3.8654 1.6749 -5.4898 3.7877 1.6887 -5.5512 0.0190 0.1000 0.6275 0.5882 0.1176 9.9302 3.0000 
15018 15019 3764 3.7877 1.6887 -5.5512 3.7189 1.7029 -5.6084 0.0190 0.0905 0.6275 0.5882 0.1176 10.9365 3.0000 
14687 15020 3765 4.5362 0.8992 -5.8174 5.0171 0.6215 -5.5355 0.0297 0.6228 0.5490 0.4902 0.1569 6.6350 2.0000 
14689 15021 3766 4.8075 1.1128 -6.2587 4.9917 1.1219 -6.2751 0.0252 0.1852 0.5490 0.4902 0.1569 4.6165 2.0000 
15021 15022 3766 4.9917 1.1219 -6.2751 5.3496 1.1741 -6.3856 0.0252 0.3781 0.5490 0.4902 0.1569 4.8679 2.0000 
15022 15023 3766 5.3496 1.1741 -6.3856 5.7230 1.1574 -6.5364 0.0252 0.4031 0.5490 0.4902 0.1569 5.3242 2.0000 
15023 15024 3766 5.7230 1.1574 -6.5364 6.0579 1.0454 -6.7119 0.0252 0.3943 0.5490 0.4902 0.1569 8.9970 2.0000 
15021 15025 3767 4.9917 1.1219 -6.2751 4.9783 1.2205 -6.2657 0.0181 0.1000 0.6275 0.5882 0.1176 4.9601 3.0000 
15025 15026 3767 4.9783 1.2205 -6.2657 4.9669 1.3198 -6.2619 0.0181 0.1000 0.6275 0.5882 0.1176 5.0704 3.0000 
15026 15027 3767 4.9669 1.3198 -6.2619 4.9589 1.4193 -6.2561 0.0181 0.1000 0.6275 0.5882 0.1176 5.2550 3.0000 
15027 15028 3767 4.9589 1.4193 -6.2561 4.9531 1.5190 -6.2518 0.0181 0.1000 0.6275 0.5882 0.1176 6.0061 3.0000 
15028 15029 3767 4.9531 1.5190 -6.2518 4.9527 1.5264 -6.2515 0.0181 0.0074 0.6275 0.5882 0.1176 6.8175 3.0000 
15022 15030 3768 5.3496 1.1741 -6.3856 5.3055 1.2243 -6.4601 0.0186 0.1000 0.6275 0.5882 0.1176 5.3716 3.0000 
15030 15031 3768 5.3055 1.2243 -6.4601 5.2645 1.2730 -6.5372 0.0186 0.1000 0.6275 0.5882 0.1176 5.4577 3.0000 
15031 15032 3768 5.2645 1.2730 -6.5372 5.2188 1.3217 -6.6116 0.0186 0.1000 0.6275 0.5882 0.1176 5.6016 3.0000 
15032 15033 3768 5.2188 1.3217 -6.6116 5.1723 1.3753 -6.6821 0.0186 0.1000 0.6275 0.5882 0.1176 6.1731 3.0000 
15033 15034 3768 5.1723 1.3753 -6.6821 5.1685 1.3797 -6.6876 0.0186 0.0080 0.6275 0.5882 0.1176 6.8261 3.0000 
15023 15035 3769 5.7230 1.1574 -6.5364 5.7195 1.1471 -6.6358 0.0162 0.1000 0.6275 0.5882 0.1176 9.0490 3.0000 
15035 15036 3769 5.7195 1.1471 -6.6358 5.7184 1.1356 -6.7351 0.0162 0.1000 0.6275 0.5882 0.1176 9.1243 3.0000 
